"","interactions","mean.similarity","mean.expected.value","mean.query.length","mean.mismatches","mean.gaps","mean.bitscore","log.interactions","log.length","log.bitscore","cluster"
"NR_110373.1",1,100,0,3137,0,0,6177,0,8.05102220819068,8.7285879956959,1
"NR_110382.1",1,100,0,741,0,0,1469,0,6.60800062529609,7.29233717617388,12
"NR_110383.1",1,100,0,2068,0,0,4058,0,7.63433723562832,8.30844552038576,2
"NR_110387.1",1,100,0,2228,0,0,4375,0,7.70885960104718,8.38366179879172,2
"NR_110391.1",1,100,0,599,0,0,1146,0,6.39526159811545,7.04403289727469,12
"NR_110392.1",1,100,0,1617,0,0,3116,0,7.38832785957711,8.04430540699064,7
"NR_110393.1",1,100,0,837,0,0,1659,0,6.72982407048948,7.41397029019044,8
"NR_110410.1",1,100,0,3422,0,0,6326,0,8.13798045445214,8.75242340386559,1
"NR_110412.1",1,100,0,1861,0,0,3588,0,7.52886925664225,8.18535022317869,7
"NR_110429.1",1,100,0,499,0,0,989,0,6.21260609575152,6.89669433162271,12
"NR_110436.1",1,100,0,483,0,0,904,0,6.18001665365257,6.80682936039218,12
"NR_110451.1",1,100,0,2955,0,0,5858,0,7.9912539298402,8.67556352738768,2
"NR_110498.1",1,100,0,543,0,0,1076,0,6.29710931993394,6.98100574072173,12
"NR_110501.1",1,100,0,1685,0,0,3340,0,7.42952084278646,8.11372608597075,7
"NR_110506.1",1,100,0,1159,0,0,2256,0,7.05531284333975,7.72134861261795,8
"NR_110512.1",1,100,0,490,0,0,971,0,6.19440539110467,6.87832646829133,12
"NR_110523.1",1,100,0,2235,0,0,4383,0,7.71199650704767,8.38548870041881,2
"NR_110525.1",1,100,0,768,0,0,1469,0,6.64378973314767,7.29233717617388,12
"NR_110531.1",1,100,0,620,0,0,1229,0,6.42971947803914,7.11395610956603,12
"NR_110536.1",1,100,0,685,0,0,1221,0,6.52941883826223,7.1074254741107,12
"NR_110537.1",1,100,0,685,0,0,1358,0,6.52941883826223,7.21376830811864,12
"NR_110538.1",1,100,0,917,0,0,1818,0,6.82110747225646,7.50549227473742,8
"NR_110540.1",1,100,0,565,0,0,1120,0,6.33682573114644,7.02108396428914,12
"NR_110541.1",1,100,0,1152,0,0,2284,0,7.04925484125584,7.7336835707759,8
"NR_110542.1",1,100,0,422,0,0,837,0,6.04500531403601,6.72982407048948,12
"NR_110544.1",1,100,0,504,0,0,999,0,6.22257626807137,6.90675477864855,12
"NR_110545.1",1,100,0,621,0,0,1231,0,6.43133108193348,7.11558212618445,12
"NR_110547.1",1,100,0,752,0,0,1491,0,6.62273632394984,7.30720231476474,12
"NR_110548.1",1,100,0,1087,0,0,2155,0,6.99117688712121,7.67554600253785,8
"NR_110549.1",1,100,0,2268,0,0,4454,0,7.72665366484764,8.40155784781731,2
"NR_110550.1",1,100,0,561,0,0,1112,0,6.3297209055227,7.01391547481053,12
"NR_110558.1",1,100,0,2232,0,0,4080,0,7.7106533235012,8.31385226739821,2
"NR_110559.1",1,100,0,690,0,0,1368,0,6.5366915975913,7.2211050981825,12
"NR_110560.1",1,100,0,1966,0,0,3897,0,7.58375630070711,8.26796230533871,7
"NR_110563.1",1,100,0,930,0,0,1844,0,6.8351845861473,7.51969240411654,8
"NR_110564.1",1,100,0,585,0,0,1160,0,6.37161184723186,7.05617528410041,12
"NR_110568.1",1,100,0,531,0,0,1053,0,6.27476202124194,6.95939851213398,12
"NR_110570.1",1,100,0,422,0,0,837,0,6.04500531403601,6.72982407048948,12
"NR_110573.1",1,100,0,547,0,0,1084,0,6.30444880242198,6.98841318199959,12
"NR_110575.1",1,100,0,463,0,0,918,0,6.13772705408623,6.82219739062049,12
"NR_110576.1",1,100,0,1311,0,0,2599,0,7.1785454837637,7.86288203464149,8
"NR_110577.1",1,100,0,440,0,0,819,0,6.08677472691231,6.70808408385307,12
"NR_110580.1",1,100,0,702,0,0,1392,0,6.55393340402581,7.23849684089437,12
"NR_110584.1",1,100,0,1460,0,0,2894,0,7.28619171470238,7.97039490719143,7
"NR_110590.1",1,100,0,593,0,0,1176,0,6.38519439899773,7.06987412845857,12
"NR_110592.1",1,100,0,2170,0,0,4302,0,7.68248244653451,8.36683530982767,2
"NR_110593.1",1,100,0,573,0,0,1136,0,6.35088571671474,7.0352685992811,12
"NR_110595.1",1,100,0,467,0,0,926,0,6.1463292576689,6.83087423464618,12
"NR_110596.1",1,100,0,4309,0,0,8417,0,8.36846113761584,9.03800874921158,1
"NR_110597.1",1,100,0,882,0,0,1748,0,6.78219205600679,7.46622755621548,8
"NR_110600.1",1,100,0,430,0,0,722,0,6.06378520868761,6.58202513889283,12
"NR_110602.1",1,100,0,2261,0,0,4482,0,7.72356247227797,8.40782465436087,2
"NR_110603.1",1,100,0,641,0,0,1271,0,6.46302945692067,7.14755927118945,12
"NR_110604.1",1,100,0,2168,0,0,4143,0,7.68156036255954,8.3291754420774,2
"NR_110607.1",1,100,0,825,0,0,1635,0,6.71538338633468,7.39939808333135,8
"NR_110609.1",1,100,0,873,0,0,1731,0,6.7719355558396,7.45645455517621,8
"NR_110610.1",1,100,0,1651,0,0,3231,0,7.40913644392013,8.0805469658245,7
"NR_110611.1",1,100,0,499,0,0,989,0,6.21260609575152,6.89669433162271,12
"NR_110614.1",1,100,0,917,0,0,1818,0,6.82110747225646,7.50549227473742,8
"NR_110615.1",1,100,0,509,0,0,1009,0,6.23244801655052,6.91671502035361,12
"NR_110617.1",1,100,0,1269,0,0,2474,0,7.14598446771439,7.81359155295243,8
"NR_110620.1",1,100,0,2283,0,0,4425,0,7.7332456465298,8.39502555744203,2
"NR_110623.1",1,100,0,644,0,0,1277,0,6.46769872610435,7.15226885603254,12
"NR_110624.1",1,100,0,568,0,0,1126,0,6.34212141872115,7.02642680869964,12
"NR_110626.2",1,100,0,471,0,0,934,0,6.15485809401642,6.83947643822884,12
"NR_110627.1",1,100,0,425,0,0,842,0,6.05208916892442,6.73578001424233,12
"NR_110630.1",1,100,0,477,0,0,946,0,6.16751649088834,6.85224256905188,12
"NR_110631.1",1,100,0,1012,0,0,2006,0,6.91968384984741,7.60389796852188,8
"NR_110635.1",1,100,0,524,0,0,1039,0,6.26149168432104,6.94601399109923,12
"NR_110643.1",1,100,0,499,0,0,989,0,6.21260609575152,6.89669433162271,12
"NR_110649.1",1,100,0,1325,0,0,2585,0,7.18916773842032,7.85748078694253,8
"NR_110651.1",1,100,0,726,0,0,1398,0,6.5875500148248,7.24279792279376,12
"NR_110652.1",1,100,0,1142,0,0,2151,0,7.04053639021596,7.67368812926773,8
"NR_110655.1",1,100,0,1860,0,0,3592,0,7.52833176670725,8.18646442942209,7
"NR_110656.1",1,100,0,1669,0,0,3237,0,7.41997992366183,8.08240225392624,7
"NR_110657.1",1,100,0,981,0,0,1945,0,6.88857245956536,7.57301725605255,8
"NR_110659.1",1,100,0,350,0,0,694,0,5.85793315448346,6.5424719605068,12
"NR_110662.1",1,100,0,1852,0,0,3630,0,7.52402141520612,8.1969879272589,7
"NR_110673.1",1,100,0,819,0,0,1624,0,6.70808408385307,7.39264752072162,8
"NR_110681.1",1,100,0,794,0,0,1509,0,6.67708346124714,7.31920245876785,8
"NR_110685.1",1,100,0,2253,0,0,4365,0,7.72001794043224,8.3813734682737,2
"NR_110697.1",1,100,0,1728,0,0,3426,0,7.454719949364,8.13914867888407,7
"NR_110699.1",1,100,0,2633,0,0,5136,0,7.87587915949631,8.5440298453698,2
"NR_110702.1",1,100,0,336,0,0,666,0,5.8171111599632,6.50128967054039,12
"NR_110706.1",1,100,0,1267,0,0,2375,0,7.14440718032114,7.77275271646874,8
"NR_110707.1",1,100,0,880,0,0,1744,0,6.77992190747225,7.46393660446893,8
"NR_110716.1",1,100,0,1341,0,0,2486,0,7.20117088328168,7.81843027207066,8
"NR_110718.1",1,100,0,1740,0,0,3277,0,7.46164039220858,8.09468364869882,7
"NR_110723.1",1,100,0,871,0,0,1727,0,6.7696419768525,7.45414107814668,8
"NR_110731.1",1,100,0,1817,0,0,3602,0,7.50494206839617,8.1892445257359,7
"NR_110733.1",1,100,0,580,0,0,1150,0,6.36302810354046,7.0475172213573,12
"NR_110736.1",1,100,0,522,0,0,1035,0,6.25766758788264,6.94215670569947,12
"NR_110737.1",1,100,0,781,0,0,1548,0,6.66057514983969,7.34471905414967,8
"NR_110739.1",1,100,0,910,0,0,1804,0,6.8134445995109,7.49776170062257,8
"NR_110741.1",1,100,0,1661,0,0,3293,0,7.41517510961329,8.09955428237636,7
"NR_110742.1",1,100,0,690,0,0,1368,0,6.5366915975913,7.2211050981825,12
"NR_110743.1",1,100,0,3067,0,0,5901,0,8.02845516411425,8.68287710705717,1
"NR_110746.1",1,100,0,1023,0,0,2028,0,6.93049476595163,7.61480536471107,8
"NR_110747.1",1,100,0,1957,0,0,3749,0,7.57916796739608,8.22924441673591,7
"NR_110749.1",1,100,0,428,0,0,848,0,6.0591231955818,6.7428806357919,12
"NR_110750.1",1,100,0,374,0,0,741,0,5.92425579741453,6.60800062529609,12
"NR_110755.1",1,100,0,2309,0,0,4494,0,7.7445698093545,8.41049845274527,2
"NR_110758.1",1,100,0,2147,0,0,4214,0,7.67182679787878,8.34616759436413,2
"NR_110763.1",1,100,0,574,0,0,1138,0,6.35262939631957,7.03702761468628,12
"NR_110771.1",1,100,0,808,0,0,1602,0,6.69456205852109,7.3790081276283,8
"NR_110773.1",1,100,0,404,0,0,801,0,6.00141487796115,6.68586094706836,12
"NR_110777.1",1,100,0,3566,0,0,7069,0,8.17919979842309,8.86347430617095,1
"NR_110778.1",1,100,0,526,0,0,1043,0,6.26530121273771,6.94985645500077,12
"NR_110782.1",1,100,0,333,0,0,660,0,5.80814248998044,6.49223983502047,12
"NR_110784.1",1,100,0,937,0,0,1857,0,6.84268328223842,7.52671756135271,8
"NR_110785.1",1,100,0,553,0,0,1096,0,6.31535800152233,6.99942246750796,12
"NR_110786.1",1,100,0,1814,0,0,3596,0,7.50328963067508,8.18757739559151,7
"NR_110788.1",1,100,0,730,0,0,1447,0,6.59304453414244,7.27724772663148,12
"NR_110790.1",1,100,0,1518,0,0,3009,0,7.32514895795557,8.00936307663004,7
"NR_110791.1",1,100,0,1196,0,0,2216,0,7.08673793451058,7.70345904786717,8
"NR_110793.1",1,100,0,601,0,0,1191,0,6.39859493453521,7.0825485693553,12
"NR_110794.1",1,100,0,1727,0,0,3203,0,7.45414107814668,8.07184314960916,7
"NR_110795.1",1,100,0,826,0,0,1637,0,6.71659477352098,7.40062057737113,8
"NR_110796.1",1,100,0,934,0,0,1750,0,6.83947643822884,7.46737106691756,8
"NR_110797.1",1,100,0,962,0,0,1907,0,6.86901445066571,7.55328660560042,8
"NR_110798.1",1,100,0,568,0,0,1126,0,6.34212141872115,7.02642680869964,12
"NR_110801.1",1,100,0,701,0,0,1390,0,6.55250788703459,7.23705902612474,12
"NR_110803.1",1,100,0,635,0,0,1170,0,6.45362499889269,7.0647590277918,12
"NR_110805.1",1,100,0,1754,0,0,3477,0,7.46965417293213,8.15392513200786,7
"NR_110806.1",1,100,0,455,0,0,902,0,6.12029741895095,6.80461452006262,12
"NR_110807.1",1,100,0,1401,0,0,2777,0,7.24494154633701,7.9291264873068,7
"NR_110808.1",1,100,0,563,0,0,1116,0,6.33327962813969,7.01750614294126,12
"NR_110811.1",1,100,0,1854,0,0,3634,0,7.5251007461258,8.19808924895612,7
"NR_110812.1",1,100,0,2338,0,0,4462,0,7.75705114203201,8.40335237499248,2
"NR_110813.1",1,100,0,546,0,0,1082,0,6.30261897574491,6.98656645940643,12
"NR_110818.1",1,100,0,2547,0,0,5007,0,7.84267147497946,8.51859221232995,2
"NR_110820.1",1,100,0,2203,0,0,4100,0,7.69757534680234,8.3187422526924,2
"NR_110821.1",1,100,0,2018,0,0,4000,0,7.60986220091355,8.29404964010203,7
"NR_110822.1",1,100,0,1355,0,0,2579,0,7.2115567333138,7.85515700588134,8
"NR_110824.1",1,100,0,695,0,0,1294,0,6.54391184556479,7.16549347506085,12
"NR_110826.1",1,100,0,2957,0,0,5814,0,7.99193051985248,8.66802408111882,2
"NR_110827.1",1,100,0,2063,0,0,3947,0,7.63191651307125,8.28071107566285,7
"NR_110835.1",1,100,0,3664,0,0,7168,0,8.20631072579402,8.87738195465477,1
"NR_110838.1",1,100,0,1771,0,0,3380,0,7.47929963778283,8.12563098847706,7
"NR_110845.1",1,100,0,775,0,0,1495,0,6.65286302935335,7.30988148582479,8
"NR_110848.1",1,100,0,2261,0,0,4440,0,7.72356247227797,8.39840965542627,2
"NR_110853.1",1,100,0,2357,0,0,4672,0,7.76514490293613,8.44934252450806,2
"NR_110855.1",1,100,0,1038,0,0,2058,0,6.94505106372583,7.62948991639399,8
"NR_110856.1",1,100,0,667,0,0,1322,0,6.50279004591562,7.18690102041163,12
"NR_110860.1",1,100,0,2132,0,0,4113,0,7.66481578528574,8.32190796823042,2
"NR_110865.1",1,100,0,3291,0,0,6524,0,8.09894674894334,8.78324296374091,1
"NR_110869.1",1,100,0,593,0,0,1176,0,6.38519439899773,7.06987412845857,12
"NR_110874.1",1,100,0,726,0,0,1439,0,6.5875500148248,7.27170370688737,12
"NR_110876.1",1,100,0,361,0,0,716,0,5.88887795833288,6.57368016696065,12
"NR_110877.1",1,100,0,582,0,0,1029,0,6.36647044773144,6.93634273583405,12
"NR_110879.1",1,100,0,955,0,0,1893,0,6.86171134048073,7.54591815120932,8
"NR_110880.1",1,100,0,695,0,0,1378,0,6.54391184556479,7.2283884515736,12
"NR_110882.1",1,100,0,453,0,0,898,0,6.11589212548303,6.8001700683022,12
"NR_110887.1",1,100,0,1421,0,0,2817,0,7.2591161280971,7.94342776787637,7
"NR_110888.1",1,100,0,712,0,0,1411,0,6.56807791141198,7.25205395185281,12
"NR_110890.1",1,100,0,4463,0,0,8752,0,8.40357646462927,9.07703752466176,1
"NR_110892.1",1,100,0,2968,0,0,5670,0,7.99564360428727,8.6429443967218,2
"NR_110895.1",1,100,0,872,0,0,1729,0,6.77078942390898,7.45529848568329,8
"NR_110899.1",1,100,0,3285,0,0,6512,0,8.09712193091871,8.78140190768238,1
"NR_110901.1",1,100,0,359,0,0,712,0,5.88332238848828,6.56807791141198,12
"NR_110902.1",1,100,0,786,0,0,1558,0,6.66695679242921,7.35115822643069,8
"NR_110903.1",1,100,0,881,0,0,1651,0,6.78105762593618,7.40913644392013,8
"NR_110908.1",1,100,0,1109,0,0,2198,0,7.01121398735037,7.69530313496357,8
"NR_110909.1",1,100,0,766,0,0,1518,0,6.64118216974059,7.32514895795557,8
"NR_110913.1",1,100,0,437,0,0,866,0,6.07993319509559,6.76388490856244,12
"NR_110916.1",1,100,0,437,0,0,771,0,6.07993319509559,6.64768837356333,12
"NR_110918.1",1,100,0,748,0,0,1483,0,6.61740297797448,7.30182234213793,12
"NR_110919.1",1,100,0,444,0,0,880,0,6.09582456243222,6.77992190747225,12
"NR_110934.1",1,100,0,2198,0,0,4125,0,7.69530313496357,8.32482129876878,2
"NR_110939.1",1,100,0,1454,0,0,2882,0,7.28207365809346,7.96623977655947,7
"NR_110940.1",1,100,0,1573,0,0,3118,0,7.36073990305828,8.04494704961772,7
"NR_110943.1",1,100,0,545,0,0,1080,0,6.30078579466324,6.98471632011827,12
"NR_110944.1",1,100,0,497,0,0,985,0,6.20859002609663,6.89264164117209,12
"NR_110950.1",1,100,0,1522,0,0,2857,0,7.32778053842163,7.95752740223077,7
"NR_110951.1",1,100,0,2059,0,0,4082,0,7.62997570702779,8.31434234336979,2
"NR_110983.1",1,100,0,2404,0,0,4766,0,7.7848892956551,8.46926265765869,2
"NR_110994.1",1,100,0,1041,0,0,2064,0,6.94793706861497,7.63240112660145,8
"NR_111905.1",1,100,0,458,0,0,866,0,6.12686918411419,6.76388490856244,12
"NR_111906.1",1,100,0,638,0,0,1265,0,6.45833828334479,7.14282740116162,12
"NR_111908.1",1,100,0,743,0,0,1473,0,6.61069604471776,7.29505641646263,12
"NR_111911.1",1,100,0,3780,0,0,7315,0,8.23747928861363,8.89768231345422,1
"NR_111913.1",1,100,0,961,0,0,1780,0,6.86797440897029,7.48436864328613,8
"NR_111921.1",1,100,1e-109,198,0,0,392,0,5.28826703069454,5.97126183979046,12
"NR_111922.1",1,100,0,555,0,0,1100,0,6.31896811374643,7.00306545878646,12
"NR_111923.1",1,100,0,1777,0,0,3523,0,7.48268182815465,8.16706817834124,7
"NR_111929.1",1,100,0,751,0,0,1435,0,6.62140565176413,7.26892012819372,12
"NR_111936.1",1,100,0,2129,0,0,4179,0,7.66340766489348,8.33782726244791,2
"NR_111940.1",1,100,0,1718,0,0,2995,0,7.4489161025442,8.00469951054955,7
"NR_111942.1",1,100,0,1009,0,0,2000,0,6.91671502035361,7.60090245954208,8
"NR_111943.1",1,100,0,781,0,0,1548,0,6.66057514983969,7.34471905414967,8
"NR_111949.1",1,100,0,1706,0,0,3334,0,7.44190672805162,8.11192806331074,7
"NR_111966.1",1,100,0,1712,0,0,3281,0,7.44541755670169,8.0959035329611,7
"NR_111984.1",1,100,0,3832,0,0,7501,0,8.25114213909075,8.92279162396964,1
"NR_111987.1",1,100,0,5553,0,0,11010,0,8.62209360124161,9.30655922971673,11
"NR_111988.1",1,100,0,2244,0,0,4448,0,7.71601526664259,8.40020983593042,2
"NR_117091.1",1,100,0,4509,0,0,8897,0,8.41383067842108,9.09346942024477,1
"NR_117096.1",1,100,0,1615,0,0,3201,0,7.38709023565676,8.07121853996986,7
"NR_117099.1",1,100,0,585,0,0,1100,0,6.37161184723186,7.00306545878646,12
"NR_117101.1",1,100,0,872,0,0,1729,0,6.77078942390898,7.45529848568329,8
"NR_119378.1",1,100,0,584,0,0,1158,0,6.36990098282823,7.05444965813294,12
"NR_119383.1",1,100,0,1078,0,0,2137,0,6.98286275146894,7.66715825531915,8
"NR_119384.1",1,100,0,1006,0,0,1917,0,6.91373735065968,7.55851674304564,8
"NR_120305.1",1,100,0,946,0,0,1875,0,6.85224256905188,7.53636393840451,8
"NR_120306.1",1,100,0,573,0,0,1136,0,6.35088571671474,7.0352685992811,12
"NR_120307.1",1,100,0,565,0,0,1120,0,6.33682573114644,7.02108396428914,12
"NR_120308.1",1,100,0,543,0,0,1076,0,6.29710931993394,6.98100574072173,12
"NR_120309.1",1,100,0,767,0,0,1520,0,6.64248680136726,7.32646561384032,8
"NR_120310.1",1,100,0,413,0,0,819,0,6.02344759296103,6.70808408385307,12
"NR_120318.1",1,100,0,1024,0,0,1982,0,6.93147180559945,7.59186171488993,8
"NR_120321.1",1,100,0,778,0,0,1501,0,6.65672652417839,7.31388683163346,8
"NR_120322.1",1,100,0,771,0,0,1481,0,6.64768837356333,7.3004728142678,8
"NR_120324.1",1,100,0,1724,0,0,3257,0,7.45240245122364,8.08856180527623,7
"NR_120325.1",1,100,0,745,0,0,1477,0,6.61338421837956,7.29776828253138,12
"NR_120326.1",1,100,0,476,0,0,944,0,6.16541785423142,6.8501261661455,12
"NR_120330.1",1,100,0,405,0,0,803,0,6.00388706710654,6.68835471394676,12
"NR_120332.1",1,100,0,1173,0,0,2325,0,7.06731984865348,7.75147531802146,8
"NR_120336.1",1,100,0,439,0,0,870,0,6.08449941307517,6.76849321164863,12
"NR_120343.1",1,100,0,855,0,0,1695,0,6.75110146893676,7.43543801981455,8
"NR_120344.1",1,100,0,1072,0,0,1970,0,6.97728134163075,7.58578882173203,8
"NR_120345.1",1,100,0,1986,0,0,3794,0,7.59387784460512,8.24117615049496,7
"NR_120347.1",1,100,0,816,0,0,1618,0,6.70441435496411,7.38894609761844,8
"NR_120348.1",1,100,0,756,0,0,1499,0,6.62804137617953,7.3125534981026,8
"NR_120352.1",1,100,0,684,0,0,1308,0,6.52795791762255,7.17625453201714,12
"NR_120360.1",1,100,0,2354,0,0,4666,0,7.76387128782022,8.44805745258138,2
"NR_120364.1",1,100,0,324,0,0,642,0,5.78074351579233,6.46458830368996,12
"NR_120365.1",1,100,0,1077,0,0,2093,0,6.98193467715639,7.646353722446,8
"NR_120366.1",1,100,0,993,0,0,1927,0,6.90073066404517,7.56371966841437,8
"NR_120368.1",1,100,0,851,0,0,1687,0,6.74641212857337,7.43070708254597,8
"NR_120372.1",1,100,0,654,0,0,1296,0,6.4831073514572,7.16703787691222,12
"NR_120374.1",1,100,0,532,0,0,1055,0,6.27664348934164,6.96129604591017,12
"NR_120375.1",1,100,0,1204,0,0,2387,0,7.09340462586877,7.77779262633883,8
"NR_120382.1",1,100,0,415,0,0,823,0,6.0282785202307,6.71295620067707,12
"NR_120399.1",1,100,0,714,0,0,1415,0,6.57088296233958,7.25488481007734,12
"NR_120401.1",1,100,0,579,0,0,1088,0,6.361302477573,6.99209642741589,12
"NR_120402.1",1,100,0,1301,0,0,2478,0,7.1708884785125,7.81520706218909,8
"NR_120406.1",1,100,0,611,0,0,1211,0,6.4150969591716,7.09920174355309,12
"NR_120410.1",1,100,0,593,0,0,1176,0,6.38519439899773,7.06987412845857,12
"NR_120413.1",1,100,0,981,0,0,1945,0,6.88857245956536,7.57301725605255,8
"NR_120414.1",1,100,0,1003,0,0,1988,0,6.91075078796194,7.59488438721652,8
"NR_120428.1",1,100,0,1004,0,0,1818,0,6.91174730025167,7.50549227473742,8
"NR_120429.1",1,100,0,858,0,0,1701,0,6.75460409948796,7.43897159239586,8
"NR_120434.1",1,100,0,1536,0,0,2872,0,7.33693691370762,7.96276393016811,7
"NR_120436.1",1,100,0,1019,0,0,2020,0,6.92657703322272,7.61085279039525,8
"NR_120444.1",1,100,0,975,0,0,1933,0,6.88243747099785,7.56682847920833,8
"NR_120451.1",1,100,0,723,0,0,1433,0,6.58340922215876,7.26752542782817,12
"NR_120456.1",1,100,0,471,0,0,934,0,6.15485809401642,6.83947643822884,12
"NR_120457.1",1,100,0,1959,0,0,3883,0,7.58018941794454,8.26436332973167,7
"NR_120458.1",1,100,0,574,0,0,1138,0,6.35262939631957,7.03702761468628,12
"NR_120459.1",1,100,0,882,0,0,1653,0,6.78219205600679,7.41034709782102,8
"NR_120463.1",1,100,0,758,0,0,1503,0,6.63068338564237,7.31521838975297,8
"NR_120464.1",1,100,0,364,0,0,722,0,5.89715386763674,6.58202513889283,12
"NR_120465.1",1,100,0,586,0,0,1096,0,6.37331978957701,6.99942246750796,12
"NR_120474.1",1,100,0,1714,0,0,3356,0,7.44658509915773,8.1185050675871,7
"NR_120475.1",1,100,0,761,0,0,1509,0,6.63463335786169,7.31920245876785,8
"NR_120476.2",1,100,0,809,0,0,1604,0,6.69579891705849,7.38025578842646,8
"NR_120478.1",1,100,0,976,0,0,1750,0,6.88346258641309,7.46737106691756,8
"NR_120482.1",1,100,0,503,0,0,997,0,6.22059017009974,6.90475076996184,12
"NR_120483.1",1,100,0,549,0,0,1088,0,6.30809844150953,6.99209642741589,12
"NR_120486.1",1,100,0,692,0,0,1372,0,6.53958595561767,7.22402480828583,12
"NR_120489.1",1,100,0,680,0,0,1306,0,6.52209279817015,7.17472430983638,12
"NR_120490.1",1,100,0,508,0,0,1007,0,6.23048144757848,6.91473089271856,12
"NR_120491.1",1,100,0,969,0,0,1826,0,6.87626461189077,7.50988306115491,8
"NR_120496.1",1,100,0,3709,0,0,7228,0,8.21851757748959,8.88571765171212,1
"NR_120501.1",1,100,0,718,0,0,1382,0,6.57646956904822,7.23128700432762,12
"NR_120502.1",1,100,0,318,0,0,630,0,5.76205138278018,6.44571981938558,12
"NR_120503.1",1,100,0,534,0,0,1059,0,6.2803958389602,6.96508034560141,12
"NR_120504.1",1,100,0,2258,0,0,4435,0,7.72223474470961,8.39728289474368,2
"NR_120505.1",1,100,0,1569,0,0,3110,0,7.35819375273303,8.04237800517328,7
"NR_120506.1",1,100,0,1356,0,0,2646,0,7.21229446850034,7.8808043446749,7
"NR_120508.1",1,100,0,1008,0,0,1998,0,6.91572344863131,7.5999019592085,8
"NR_120511.1",1,100,0,806,0,0,1598,0,6.69208374250663,7.37650812632622,8
"NR_120514.1",1,100,0,510,0,0,1011,0,6.23441072571837,6.91869521902047,12
"NR_120517.1",1,100,0,587,0,0,1164,0,6.3750248198281,7.05961762829138,12
"NR_120518.1",1,100,0,603,0,0,1195,0,6.40191719672719,7.08590146436561,12
"NR_120519.1",1,100,0,407,0,0,807,0,6.00881318544259,6.69332366826995,12
"NR_120522.1",1,100,0,1296,0,0,2569,0,7.16703787691222,7.85127199710988,8
"NR_120523.1",1,100,0,512,0,0,825,0,6.23832462503951,6.71538338633468,12
"NR_120525.1",1,100,0,2603,0,0,5160,0,7.86441990499457,8.54869185847561,2
"NR_120528.1",1,100,0,1106,0,0,2192,0,7.00850518208228,7.69256964806791,8
"NR_120532.1",1,100,0,473,0,0,938,0,6.15909538849193,6.84374994900622,12
"NR_120534.1",1,100,0,1149,0,0,2278,0,7.04664727784876,7.73105314400713,8
"NR_120537.1",1,100,0,2021,0,0,4006,0,7.61134771740362,8.29554851622576,7
"NR_120541.1",1,100,0,1565,0,0,3102,0,7.35564110297425,8.03980234373648,7
"NR_120542.1",1,100,0,3425,0,0,6712,0,8.13885675069633,8.81165224814704,1
"NR_120546.1",1,100,0,2412,0,0,4781,0,7.78821155784708,8.4724050086261,2
"NR_120550.1",1,100,0,386,0,0,765,0,5.95583736946483,6.63987583382654,12
"NR_120551.1",1,100,0,1754,0,0,3239,0,7.46965417293213,8.08301991917133,7
"NR_120553.1",1,100,0,506,0,0,1003,0,6.22653666928747,6.91075078796194,12
"NR_120554.1",1,100,0,477,0,0,946,0,6.16751649088834,6.85224256905188,12
"NR_120557.1",1,100,0,1011,0,0,1945,0,6.91869521902047,7.57301725605255,8
"NR_120559.1",1,100,0,959,0,0,1901,0,6.86589107488344,7.55013534248843,8
"NR_120561.1",1,100,0,348,0,0,690,0,5.85220247977447,6.5366915975913,12
"NR_120564.1",1,100,0,1639,0,0,3207,0,7.40184157874383,8.07309119969315,7
"NR_120565.1",1,100,0,931,0,0,1846,0,6.83625927727707,7.5207764150628,8
"NR_120566.1",1,100,0,717,0,0,1421,0,6.57507584059962,7.2591161280971,12
"NR_120568.1",1,100,0,480,0,0,952,0,6.17378610390194,6.85856503479136,12
"NR_120570.1",1,100,0,1545,0,0,3063,0,7.34277918933185,8.02715010683277,7
"NR_120572.1",1,100,0,737,0,0,1461,0,6.60258789218934,7.2868764117507,12
"NR_120577.1",1,100,0,1470,0,0,2866,0,7.29301767977278,7.96067260838812,7
"NR_120581.1",1,100,0,1321,0,0,2619,0,7.18614430452233,7.87054784450771,8
"NR_120582.1",1,100,0,973,0,0,1929,0,6.880384082186,7.56475701290573,8
"NR_120583.1",1,100,0,436,0,0,823,0,6.07764224334903,6.71295620067707,12
"NR_120584.1",1,100,0,553,0,0,1055,0,6.31535800152233,6.96129604591017,12
"NR_120585.1",1,100,0,624,0,0,1189,0,6.43615036836943,7.08086789669078,12
"NR_120587.1",1,100,0,523,0,0,1037,0,6.25958146406492,6.94408720822953,12
"NR_120588.1",1,100,0,1597,0,0,3077,0,7.37588214821501,8.03171037532204,7
"NR_120590.1",1,100,0,974,0,0,1931,0,6.88141130364254,7.56579328242851,8
"NR_120594.1",1,100,0,1916,0,0,3727,0,7.55799495853081,8.22335889947926,7
"NR_120598.1",1,100,0,817,0,0,1620,0,6.70563909486,7.39018142822643,8
"NR_120599.1",1,100,0,2104,0,0,4123,0,7.6515955738576,8.3243363327069,2
"NR_120601.1",1,100,0,522,0,0,1035,0,6.25766758788264,6.94215670569947,12
"NR_120602.1",1,100,0,434,0,0,860,0,6.07304453410041,6.75693238924755,12
"NR_120604.1",1,100,0,545,0,0,1080,0,6.30078579466324,6.98471632011827,12
"NR_120606.1",1,100,0,1182,0,0,2230,0,7.07496319796604,7.70975686445416,8
